"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"232","2015","12","Uttar Pradesh","Gonda","1941.63","2633.26","0.0","0.0","0.0","0.0","1086.48","0.0","2181.82","974.84","650.29","859.99","500.0","309.52","878.92","0.0","0.0","0.0","1500.0","0.0","0.0","5421.82","0.0"
"232","2016","12","Uttar Pradesh","Gonda","2237.05","3013.58","1000.0","0.0","1000.0","0.0","1244.32","0.0","2794.12","1085.57","619.85","887.79","875.0","214.29","862.89","0.0","0.0","535.71","1161.29","0.0","0.0","5817.63","0.0"
"232","2017","12","Uttar Pradesh","Gonda","2394.98","3228.03","1000.0","0.0","1000.0","0.0","1278.78","0.0","2846.36","1047.24","735.69","923.63","1000.0","293.48","892.99","0.0","0.0","588.24","0.0","0.0","0.0","6854.44","0.0"
"233","1988","12","Uttar Pradesh","Bahraich","989.9","1940.9","1000.0","0.0","1000.0","666.67","667.65","0.0","1250.0","801.02","877.55","-1.0","650.0","0.0","500.0","0.0","0.0","222.22","0.0","0.0","480.38","3652.17","0.0"
"233","1989","12","Uttar Pradesh","Bahraich","1207.34","1623.84","1076.92","0.0","1076.92","1333.33","1287.37","0.0","790.7","227.91","887.22","516.12","886.36","166.67","521.74","0.0","0.0","194.44","0.0","0.0","530.04","3782.26","0.0"
"233","1990","12","Uttar Pradesh","Bahraich","1412.62","1964.6","1075.27","0.0","1075.27","900.0","1047.71","0.0","1276.19","844.33","1134.82","799.49","684.71","176.47","533.38","0.0","267.38","267.38","500.0","0.0","525.24","4786.75","0.0"
"233","1991","12","Uttar Pradesh","Bahraich","1115.48","1715.37","897.2","0.0","897.2","800.0","810.7","0.0","1022.78","667.75","851.06","679.56","552.38","122.64","667.04","0.0","257.14","314.14","1000.0","0.0","599.58","4373.55","0.0"
"233","1992","12","Uttar Pradesh","Bahraich","1301.79","1723.83","713.11","0.0","713.11","962.96","1095.04","0.0","1134.43","721.59","861.49","710.25","1272.73","252.43","440.0","0.0","0.0","296.3","1095.24","0.0","560.44","4365.05","0.0"
"233","1993","12","Uttar Pradesh","Bahraich","1612.55","2038.0","1289.86","0.0","1289.86","1166.67","796.97","0.0","1420.45","1006.9","984.4","722.24","0.0","100.0","503.38","0.0","0.0","419.64","1117.65","0.0","511.07","4595.74","0.0"
"233","1994","12","Uttar Pradesh","Bahraich","1217.48","1949.68","892.31","0.0","892.31","1083.33","903.95","0.0","1454.98","793.52","827.61","775.33","827.69","90.91","587.62","0.0","0.0","337.5","529.41","0.0","592.48","5120.63","0.0"
"233","1995","12","Uttar Pradesh","Bahraich","1329.17","1946.26","1386.79","0.0","1386.79","1185.19","694.44","0.0","2000.0","442.22","804.97","636.9","776.4","80.0","729.3","0.0","0.0","308.64","1235.29","0.0","690.85","4881.52","0.0"
"233","1996","12","Uttar Pradesh","Bahraich","1669.88","2231.32","815.13","0.0","815.13","838.71","892.14","0.0","2235.96","886.46","1073.42","669.11","921.14","160.92","754.21","0.0","0.0","328.77","1444.44","0.0","745.95","4563.46","0.0"
"233","1997","12","Uttar Pradesh","Bahraich","1582.5","2086.17","1125.0","0.0","1125.0","1757.58","888.32","0.0","2057.14","294.12","546.62","617.64","800.0","160.0","460.69","0.0","0.0","380.28","1384.62","1000.0","494.53","4882.52","0.0"
"233","1998","12","Uttar Pradesh","Bahraich","1658.93","2126.29","888.89","0.0","888.89","1517.24","452.84","0.0","2440.79","551.77","610.7","673.55","830.6","118.64","631.43","0.0","0.0","285.71","1181.82","333.33","623.85","4241.93","0.0"
"233","1999","12","Uttar Pradesh","Bahraich","1751.69","2442.7","684.21","0.0","684.21","1700.0","955.68","0.0","1550.63","653.21","754.72","734.86","1169.23","180.33","615.62","0.0","0.0","452.05","1333.33","1000.0","654.98","5063.67","0.0"
"233","2000","12","Uttar Pradesh","Bahraich","1821.02","2277.63","1240.74","0.0","1240.74","1718.75","869.61","0.0","2140.0","576.05","564.81","710.23","1292.93","158.73","655.59","0.0","0.0","434.78","1111.11","500.0","695.67","4928.2","0.0"
"233","2001","12","Uttar Pradesh","Bahraich","1955.78","2487.21","1177.42","0.0","1177.42","1625.0","1138.12","0.0","2470.0","631.58","591.52","648.1","1068.18","252.34","666.05","0.0","0.0","430.77","1777.78","1000.0","692.05","5435.22","0.0"
"233","2002","12","Uttar Pradesh","Bahraich","1269.96","2375.67","1157.89","0.0","1157.89","1625.0","1135.48","1500.0","2471.54","534.09","324.77","731.11","692.62","166.67","556.27","0.0","0.0","437.5","0.0","0.0","543.24","5070.3","0.0"
"233","2003","12","Uttar Pradesh","Bahraich","1874.83","2726.21","1190.48","0.0","1190.48","1400.0","1160.91","0.0","2246.91","746.27","559.9","818.57","717.95","125.0","672.5","0.0","0.0","500.0","0.0","0.0","638.85","4546.58","0.0"
"233","2004","12","Uttar Pradesh","Bahraich","1757.05","2414.16","1000.0","0.0","1000.0","1000.0","1221.25","0.0","2027.03","923.08","657.18","744.68","674.64","157.41","672.93","0.0","0.0","409.09","2000.0","333.33","615.62","5175.32","0.0"
"233","2005","12","Uttar Pradesh","Bahraich","1864.16","2369.67","1187.5","0.0","1187.5","2000.0","1064.12","0.0","2146.67","921.57","782.13","651.26","1284.88","192.31","905.42","0.0","0.0","400.0","1000.0","833.33","896.58","5008.02","0.0"
"233","2006","12","Uttar Pradesh","Bahraich","1601.65","2638.8","1000.0","0.0","1000.0","1600.0","994.51","0.0","2175.68","743.59","620.65","748.32","748.5","184.62","855.22","0.0","0.0","500.0","2000.0","1000.0","800.0","5913.76","0.0"
"233","2007","12","Uttar Pradesh","Bahraich","1847.95","2621.62","1000.0","0.0","1000.0","3000.0","1062.09","0.0","2025.32","724.64","751.73","805.49","578.31","137.5","888.89","0.0","0.0","250.0","1000.0","666.67","785.83","5385.14","0.0"
"233","2008","12","Uttar Pradesh","Bahraich","2071.95","2695.74","0.0","0.0","1166.67","2000.0","975.37","0.0","2378.05","1015.15","668.78","854.45","733.77","175.68","821.7","0.0","0.0","450.0","3000.0","1000.0","764.56","4397.98","0.0"
"233","2009","12","Uttar Pradesh","Bahraich","2055.05","2624.18","0.0","0.0","1000.0","1500.0","1042.25","0.0","2265.82","833.33","433.85","800.45","655.91","91.74","728.87","0.0","0.0","500.0","0.0","0.0","685.27","4765.42","0.0"
"233","2010","12","Uttar Pradesh","Bahraich","2017.47","2841.54","1117.65","0.0","1117.65","1666.67","1094.97","0.0","2589.29","882.35","444.44","841.56","989.25","200.0","734.37","0.0","0.0","461.54","1500.0","1400.0","737.22","5218.18","0.0"
"233","2011","12","Uttar Pradesh","Bahraich","2088.44","3038.78","1117.65","0.0","1117.65","2000.0","1165.58","0.0","3062.5","1212.12","486.32","832.43","988.95","222.22","659.81","0.0","0.0","500.0","0.0","0.0","680.26","6155.17","333.33"
"233","2012","12","Uttar Pradesh","Bahraich","2339.18","2800.57","1266.67","0.0","1266.67","2000.0","1231.36","0.0","2644.44","1111.11","563.2","884.47","988.24","188.24","725.91","0.0","0.0","500.0","500.0","1600.0","725.54","5424.03","0.0"
"233","2013","12","Uttar Pradesh","Bahraich","2265.9","3179.64","1000.0","0.0","1000.0","2500.0","1285.97","0.0","2851.35","500.0","542.12","909.77","892.66","140.85","662.72","0.0","0.0","500.0","0.0","600.0","662.49","5561.32","0.0"
"233","2014","12","Uttar Pradesh","Bahraich","2208.69","2463.3","1000.0","0.0","1000.0","2000.0","1232.94","0.0","1736.84","323.53","450.0","0.0","864.71","212.77","559.31","0.0","0.0","636.36","2000.0","800.0","0.0","5692.43","0.0"
"233","2015","12","Uttar Pradesh","Bahraich","1906.72","2659.6","1000.0","0.0","1000.0","1000.0","1149.53","0.0","2138.89","1000.0","696.68","807.92","672.73","307.69","745.79","0.0","0.0","0.0","1500.0","250.0","0.0","5852.93","0.0"
"233","2016","12","Uttar Pradesh","Bahraich","2371.89","3112.5","1065.79","0.0","1065.79","1888.89","1382.05","0.0","2789.47","1084.21","627.83","840.72","903.89","213.37","779.18","0.0","0.0","550.0","1176.47","666.67","0.0","6392.37","0.0"
"233","2017","12","Uttar Pradesh","Bahraich","2553.03","3597.53","1240.74","0.0","1240.74","1916.67","1671.19","0.0","2846.97","1049.71","665.41","1636.94","1012.92","295.26","867.49","0.0","0.0","604.88","0.0","784.31","0.0","7068.55","0.0"
"234","1988","12","Uttar Pradesh","Sultanpur","1671.66","2043.55","1307.02","0.0","1307.02","538.46","1081.97","0.0","1409.09","991.38","1318.58","-1.0","0.0","0.0","583.33","0.0","0.0","400.0","1000.0","0.0","475.0","4400.0","0.0"
"234","1989","12","Uttar Pradesh","Sultanpur","1699.81","1813.58","1090.09","0.0","1090.09","1111.11","1089.29","0.0","1735.85","1262.89","883.93","751.66","0.0","333.33","600.0","0.0","0.0","333.33","0.0","0.0","463.16","4869.05","0.0"
"234","1990","12","Uttar Pradesh","Sultanpur","1700.6","1836.38","1387.6","0.0","1387.6","885.71","891.05","0.0","1281.73","968.13","1135.44","819.78","1000.0","173.91","541.44","0.0","258.62","258.62","800.0","0.0","444.87","4321.18","0.0"
"234","1991","12","Uttar Pradesh","Sultanpur","1653.06","2141.22","899.79","0.0","899.79","811.59","809.62","0.0","1023.74","1146.5","1419.75","861.6","0.0","78.95","703.57","0.0","320.0","333.33","1066.67","0.0","591.69","4387.23","0.0"
"234","1992","12","Uttar Pradesh","Sultanpur","1850.64","2035.49","888.19","0.0","888.19","945.95","910.2","0.0","1134.67","1169.28","861.85","730.6","1000.0","258.06","508.29","0.0","0.0","343.75","1106.38","0.0","529.76","4545.45","0.0"
"234","1993","12","Uttar Pradesh","Sultanpur","1641.44","2034.01","1286.74","0.0","1286.74","1153.85","777.38","0.0","1423.2","854.68","984.29","655.03","674.42","95.24","647.24","0.0","0.0","416.67","1106.38","0.0","614.74","4579.05","0.0"
"234","1994","12","Uttar Pradesh","Sultanpur","1646.4","2203.13","902.49","0.0","902.49","1111.11","1447.42","0.0","1456.08","792.97","827.4","652.78","0.0","85.11","839.23","0.0","0.0","333.33","553.19","0.0","686.89","5277.72","0.0"
"234","1995","12","Uttar Pradesh","Sultanpur","1578.07","2084.67","1389.97","0.0","1389.97","1158.73","1093.98","0.0","2000.0","441.59","804.9","613.65","1000.0","76.92","729.89","0.0","0.0","297.87","1222.22","0.0","682.67","5626.32","0.0"
"234","1996","12","Uttar Pradesh","Sultanpur","2175.98","2699.45","814.52","0.0","814.52","825.4","1267.83","0.0","2230.77","887.14","1073.91","839.95","1000.0","170.21","858.36","0.0","0.0","333.33","1476.19","0.0","793.46","5384.98","0.0"
"234","1997","12","Uttar Pradesh","Sultanpur","2111.9","2638.28","1320.74","0.0","1320.74","1037.74","927.03","0.0","1902.04","699.47","1535.03","795.81","1000.0","152.17","518.52","0.0","0.0","428.57","1342.11","0.0","541.84","4812.02","0.0"
"234","1998","12","Uttar Pradesh","Sultanpur","1986.81","2406.59","386.65","0.0","386.65","1254.9","709.22","0.0","2255.14","771.93","1804.99","779.6","1000.0","121.95","652.17","0.0","0.0","387.76","1031.25","0.0","602.56","3927.66","0.0"
"234","1999","12","Uttar Pradesh","Sultanpur","2131.47","2703.59","938.49","0.0","938.49","1535.71","948.53","1600.0","2341.27","873.51","1980.37","794.88","1000.0","175.0","610.8","0.0","0.0","441.86","1290.32","0.0","603.85","3982.47","0.0"
"234","2000","12","Uttar Pradesh","Sultanpur","2055.91","2535.34","762.11","0.0","762.11","1548.39","1410.78","0.0","2144.53","1177.88","1953.31","767.73","0.0","147.06","664.67","0.0","0.0","357.14","1296.3","0.0","636.16","4639.38","0.0"
"234","2001","12","Uttar Pradesh","Sultanpur","2232.96","2637.03","938.39","0.0","938.39","1260.0","1496.35","0.0","2375.0","1284.2","1565.91","814.37","0.0","235.29","868.63","0.0","0.0","400.0","1166.67","0.0","808.66","4996.89","0.0"
"234","2002","12","Uttar Pradesh","Sultanpur","2064.38","2566.35","851.46","0.0","851.46","1375.0","1463.13","1000.0","2440.0","1001.39","1366.02","785.52","1000.0","153.85","819.63","0.0","0.0","444.44","1125.0","0.0","767.44","4270.0","0.0"
"234","2003","12","Uttar Pradesh","Sultanpur","2278.13","2767.1","965.19","0.0","965.19","1384.62","2292.64","0.0","2281.82","1055.32","1270.45","734.68","1000.0","142.86","768.04","0.0","0.0","500.0","1714.29","0.0","724.22","4084.45","0.0"
"234","2004","12","Uttar Pradesh","Sultanpur","1819.06","2529.4","687.65","0.0","687.65","1600.0","2117.87","0.0","2043.69","713.33","1413.02","736.45","1000.0","175.0","821.43","0.0","0.0","400.0","2000.0","0.0","756.82","5302.05","0.0"
"234","2005","12","Uttar Pradesh","Sultanpur","2129.15","2580.79","866.23","0.0","866.23","1514.29","1482.18","0.0","1850.24","898.66","1433.14","827.23","1000.0","184.21","1149.87","0.0","0.0","428.57","1400.0","0.0","1049.33","5827.17","0.0"
"234","2006","12","Uttar Pradesh","Sultanpur","1784.3","2725.83","756.83","0.0","756.83","1520.0","1279.47","0.0","2110.58","742.73","1292.77","797.38","500.0","189.19","1266.15","0.0","0.0","307.69","1600.0","0.0","1150.9","5426.34","0.0"
"234","2007","12","Uttar Pradesh","Sultanpur","2056.11","2794.28","878.24","0.0","878.24","1541.67","1322.78","0.0","1822.43","1029.46","1292.22","928.0","500.0","128.21","1155.61","0.0","0.0","230.77","1600.0","0.0","1044.35","5068.51","0.0"
"234","2008","12","Uttar Pradesh","Sultanpur","2197.97","2823.76","0.0","0.0","740.9","1680.0","917.17","0.0","2330.23","1032.64","980.84","883.53","666.67","176.47","645.0","0.0","0.0","461.54","1800.0","0.0","617.58","4605.94","0.0"
"234","2009","12","Uttar Pradesh","Sultanpur","2272.5","2731.73","0.0","0.0","826.03","1666.67","1434.46","0.0","2154.76","1002.95","1199.69","971.72","500.0","81.63","810.3","0.0","0.0","454.55","2666.67","0.0","742.39","5065.3","0.0"
"234","2010","12","Uttar Pradesh","Sultanpur","2272.28","3015.4","692.5","0.0","692.5","872.32","1042.9","0.0","2551.51","1144.8","2210.13","759.99","389.71","198.1","1010.25","0.0","0.0","435.62","1680.72","0.0","900.51","4473.08","0.0"
"234","2011","12","Uttar Pradesh","Sultanpur","2376.39","3060.28","841.17","0.0","841.17","1858.61","1164.86","0.0","2708.8","1362.64","1389.74","824.8","610.29","227.07","680.28","0.0","0.0","500.0","1500.0","0.0","626.1","5974.66","0.0"
"234","2012","12","Uttar Pradesh","Sultanpur","2554.09","3092.88","881.95","0.0","881.95","843.58","1413.21","0.0","2668.8","712.21","860.27","726.12","1000.0","178.3","739.21","0.0","0.0","500.0","694.86","0.0","671.14","6087.19","0.0"
"234","2013","12","Uttar Pradesh","Sultanpur","2367.79","2426.17","461.67","0.0","461.67","954.72","496.12","0.0","2903.01","375.34","656.97","320.31","610.29","147.16","471.64","0.0","0.0","440.45","0.0","0.0","424.71","5516.02","0.0"
"234","2014","12","Uttar Pradesh","Sultanpur","1677.64","2129.69","1080.48","0.0","1080.48","1240.41","799.76","0.0","1715.5","315.88","482.95","0.0","500.0","263.72","478.11","0.0","0.0","586.7","1361.43","0.0","0.0","5950.41","0.0"
"234","2015","12","Uttar Pradesh","Sultanpur","2039.13","2692.46","947.64","0.0","947.64","531.46","614.68","0.0","2186.77","602.97","847.39","648.33","500.0","201.88","755.34","0.0","0.0","0.0","1883.39","0.0","0.0","5493.6","0.0"
"234","2016","12","Uttar Pradesh","Sultanpur","2322.67","3251.56","1230.31","0.0","1230.31","800.38","749.45","0.0","2771.19","1791.71","838.38","699.8","903.98","212.85","716.5","0.0","0.0","543.78","1174.08","0.0","0.0","6393.79","0.0"
"234","2017","12","Uttar Pradesh","Sultanpur","2887.88","3970.09","724.31","0.0","724.31","1972.56","1735.2","0.0","2846.06","753.98","758.66","911.59","1000.0","294.88","819.45","0.0","0.0","604.15","1443.31","0.0","0.0","6441.11","0.0"
"235","1988","12","Uttar Pradesh","Pratapgarh","1590.38","1815.7","1016.67","0.0","1016.67","877.3","750.0","750.0","1467.53","850.0","1254.66","-1.0","0.0","0.0","555.56","0.0","0.0","500.0","0.0","0.0","398.6","2545.45","0.0"
"235","1989","12","Uttar Pradesh","Pratapgarh","1537.41","1659.77","1983.33","0.0","1983.33","1240.96","1916.67","333.33","1298.51","896.23","1155.84","701.7","0.0","250.0","625.0","0.0","0.0","333.33","0.0","0.0","430.38","3600.0","0.0"
"235","1990","12","Uttar Pradesh","Pratapgarh","1788.23","1818.71","944.0","0.0","944.0","900.12","1761.9","0.0","1148.22","920.83","759.64","657.43","0.0","413.79","629.03","0.0","285.71","285.71","0.0","0.0","520.74","2837.94","0.0"
"235","1991","12","Uttar Pradesh","Pratapgarh","1648.21","1853.95","784.54","0.0","784.54","756.5","1423.24","0.0","995.39","1014.4","828.45","691.63","0.0","294.12","914.77","0.0","674.42","674.42","0.0","0.0","731.71","4803.42","0.0"
"235","1992","12","Uttar Pradesh","Pratapgarh","2018.68","1704.22","758.51","0.0","758.51","1169.83","1789.26","0.0","1264.15","641.57","953.01","748.32","0.0","263.16","650.31","0.0","0.0","631.58","1000.0","0.0","565.38","4722.94","0.0"
"235","1993","12","Uttar Pradesh","Pratapgarh","1957.76","1882.59","1047.91","0.0","1047.91","983.25","1176.23","0.0","1257.29","1155.01","885.2","669.59","0.0","131.15","672.32","0.0","0.0","500.0","1000.0","0.0","532.85","1888.89","0.0"
"235","1994","12","Uttar Pradesh","Pratapgarh","1808.08","2119.23","859.57","0.0","859.57","1070.57","1715.95","0.0","1945.87","937.42","875.79","650.28","0.0","215.38","982.46","0.0","0.0","473.68","1000.0","0.0","752.94","2736.17","0.0"
"235","1995","12","Uttar Pradesh","Pratapgarh","1681.24","2176.32","1256.22","0.0","1256.22","1542.75","1949.31","0.0","879.52","637.15","901.46","702.36","0.0","325.0","828.13","0.0","0.0","526.32","1000.0","0.0","671.23","4362.32","0.0"
"235","1996","12","Uttar Pradesh","Pratapgarh","2079.34","2256.89","1038.23","0.0","1038.23","1243.02","2034.63","0.0","969.88","1295.0","1065.52","684.56","0.0","170.0","1048.48","0.0","0.0","478.26","2000.0","0.0","698.96","3705.0","0.0"
"235","1997","12","Uttar Pradesh","Pratapgarh","2090.79","2223.46","1135.22","0.0","1135.22","1250.7","2114.41","0.0","1923.55","1314.39","1183.14","672.75","0.0","329.55","478.79","0.0","0.0","333.33","1000.0","0.0","424.35","5214.63","0.0"
"235","1998","12","Uttar Pradesh","Pratapgarh","1563.66","1964.29","772.85","0.0","772.85","623.61","1373.79","0.0","1596.97","1023.51","1471.3","632.89","0.0","161.62","774.01","0.0","0.0","333.33","0.0","0.0","544.22","3631.58","0.0"
"235","1999","12","Uttar Pradesh","Pratapgarh","2040.21","2304.8","666.67","0.0","666.67","808.43","2009.39","2000.0","1957.75","967.35","945.72","859.28","0.0","181.82","582.19","0.0","0.0","388.89","1000.0","0.0","426.88","5620.85","0.0"
"235","2000","12","Uttar Pradesh","Pratapgarh","1568.03","2333.12","1283.36","0.0","1283.36","1034.41","2100.0","0.0","1327.7","858.27","1197.42","614.28","0.0","288.89","772.73","0.0","0.0","350.0","1000.0","0.0","577.36","4770.34","0.0"
"235","2001","12","Uttar Pradesh","Pratapgarh","1992.86","2140.79","1083.74","0.0","1083.74","1161.68","1920.63","0.0","1625.57","855.12","1456.47","580.85","0.0","265.06","947.67","0.0","0.0","363.64","2000.0","0.0","712.69","3891.51","0.0"
"235","2002","12","Uttar Pradesh","Pratapgarh","1803.02","2040.7","995.32","0.0","995.32","938.71","1358.7","0.0","1761.9","949.39","2718.42","593.82","0.0","323.08","732.92","0.0","0.0","400.0","0.0","0.0","617.39","4307.09","0.0"
"235","2003","12","Uttar Pradesh","Pratapgarh","2223.44","2673.2","1053.28","0.0","1053.28","1228.42","1156.25","1000.0","1712.57","887.23","1457.99","605.36","0.0","268.29","630.43","0.0","0.0","400.0","0.0","0.0","543.48","4191.08","0.0"
"235","2004","12","Uttar Pradesh","Pratapgarh","1637.06","2070.6","1162.92","0.0","1162.92","800.96","1827.96","0.0","1225.81","950.82","1172.13","599.77","0.0","253.33","651.01","0.0","0.0","333.33","0.0","0.0","581.67","5694.12","0.0"
"235","2005","12","Uttar Pradesh","Pratapgarh","1793.77","2048.96","1534.35","0.0","1534.35","945.48","1291.34","0.0","1105.26","997.47","850.55","557.39","0.0","235.29","892.22","0.0","0.0","500.0","0.0","0.0","671.94","3307.69","0.0"
"235","2006","12","Uttar Pradesh","Pratapgarh","1849.72","2444.02","1441.09","0.0","1441.09","933.07","1323.53","0.0","1492.96","951.84","796.49","521.18","0.0","180.33","610.74","0.0","0.0","0.0","0.0","0.0","485.71","3966.29","0.0"
"235","2007","12","Uttar Pradesh","Pratapgarh","1920.08","2316.99","1102.41","0.0","1102.41","740.08","1452.63","0.0","897.26","979.7","894.27","684.59","0.0","222.22","780.0","0.0","0.0","0.0","0.0","0.0","616.82","4491.23","0.0"
"235","2008","12","Uttar Pradesh","Pratapgarh","2190.87","2718.64","0.0","0.0","1349.85","698.54","1529.41","0.0","900.0","838.81","1036.88","638.13","0.0","101.45","883.18","0.0","0.0","0.0","0.0","0.0","692.58","5547.37","0.0"
"235","2009","12","Uttar Pradesh","Pratapgarh","2125.49","2381.54","0.0","0.0","1231.25","624.29","1450.0","0.0","1335.71","626.34","969.33","611.7","0.0","138.46","898.15","0.0","0.0","0.0","0.0","0.0","725.98","4395.6","0.0"
"235","2010","12","Uttar Pradesh","Pratapgarh","2009.65","2813.47","1278.59","0.0","1278.59","758.62","896.55","0.0","1804.88","892.18","1026.87","678.5","0.0","200.0","961.72","0.0","0.0","1000.0","0.0","0.0","792.59","5824.07","0.0"
"235","2011","12","Uttar Pradesh","Pratapgarh","2316.94","2933.39","1227.41","0.0","1227.41","761.4","1011.76","0.0","1448.0","1113.82","1163.42","711.62","0.0","242.42","950.0","0.0","0.0","0.0","0.0","0.0","775.28","5613.86","0.0"
"235","2012","12","Uttar Pradesh","Pratapgarh","2430.07","2815.93","1376.12","0.0","1376.12","768.95","1151.9","0.0","2760.33","899.2","1156.25","760.61","0.0","200.0","1005.32","0.0","0.0","0.0","0.0","0.0","798.42","6105.77","0.0"
"235","2013","12","Uttar Pradesh","Pratapgarh","2395.87","2812.06","1036.93","0.0","1036.93","817.93","1092.59","0.0","3333.33","795.18","1253.86","832.15","0.0","178.57","816.14","0.0","0.0","400.0","0.0","0.0","679.58","6820.0","0.0"
"235","2014","12","Uttar Pradesh","Pratapgarh","2263.11","1384.96","1711.18","0.0","1711.18","783.98","1770.49","0.0","1448.72","569.49","901.64","0.0","0.0","150.0","409.64","0.0","0.0","0.0","0.0","0.0","0.0","6552.94","0.0"
"235","2015","12","Uttar Pradesh","Pratapgarh","1799.04","2188.0","857.55","0.0","857.55","719.83","890.91","0.0","2069.44","821.68","1045.36","650.77","0.0","98.04","633.51","0.0","0.0","0.0","0.0","0.0","0.0","6703.2","0.0"
"235","2016","12","Uttar Pradesh","Pratapgarh","2192.0","3080.0","1030.74","0.0","1030.74","830.56","1928.91","0.0","2530.01","904.69","1250.75","764.95","1000.0","122.0","1121.14","0.0","0.0","0.0","0.0","0.0","0.0","7266.67","0.0"
"235","2017","12","Uttar Pradesh","Pratapgarh","2364.0","3167.0","809.57","0.0","809.57","783.56","2251.25","0.0","2768.37","1172.49","848.08","729.51","1000.0","286.71","1251.91","0.0","0.0","888.89","0.0","0.0","0.0","3672.77","0.0"
"236","1988","12","Uttar Pradesh","Barabanki","2065.88","2286.72","1009.8","0.0","1009.8","333.33","654.32","0.0","1321.43","939.39","1500.0","-1.0","842.11","0.0","568.97","0.0","0.0","250.0","0.0","0.0","582.81","3693.33","0.0"
"236","1989","12","Uttar Pradesh","Barabanki","2043.15","2085.51","1098.9","0.0","1098.9","1230.77","1063.29","0.0","1190.48","666.67","886.6","511.37","857.14","250.0","595.74","0.0","0.0","333.33","0.0","0.0","642.28","4705.48","0.0"
"236","1990","12","Uttar Pradesh","Barabanki","1776.48","2055.79","1078.71","0.0","1078.71","886.08","610.45","0.0","1282.49","773.36","1135.04","719.11","687.02","166.67","542.07","0.0","250.0","250.0","700.0","0.0","538.84","4512.44","0.0"
"236","1991","12","Uttar Pradesh","Barabanki","2087.98","2219.58","899.61","0.0","899.61","815.38","592.5","0.0","1025.81","910.41","851.59","696.58","553.72","176.47","705.66","0.0","333.33","380.95","1000.0","0.0","670.7","4516.48","0.0"
"236","1992","12","Uttar Pradesh","Barabanki","1873.83","2108.91","711.11","0.0","711.11","951.81","1202.56","0.0","1138.16","907.45","861.33","583.61","1268.29","244.44","508.34","0.0","0.0","350.0","1000.0","0.0","583.87","4520.74","0.0"
"236","1993","12","Uttar Pradesh","Barabanki","2110.17","2301.84","1287.3","0.0","1287.3","1152.94","980.73","0.0","1421.43","673.13","984.08","554.27","672.8","111.11","644.16","0.0","0.0","421.05","1090.91","1000.0","624.87","4914.89","0.0"
"236","1994","12","Uttar Pradesh","Barabanki","1992.99","2209.73","902.31","0.0","902.31","1100.0","873.13","0.0","1459.02","957.04","827.66","623.48","829.63","83.33","836.94","0.0","0.0","333.33","600.0","0.0","792.26","5326.0","0.0"
"236","1995","12","Uttar Pradesh","Barabanki","1919.72","2182.33","1390.69","0.0","1390.69","1168.67","1102.26","0.0","2000.0","441.53","804.47","590.93","776.0","75.47","728.87","0.0","0.0","250.0","1333.33","0.0","704.17","5477.4","0.0"
"236","1996","12","Uttar Pradesh","Barabanki","2100.76","2770.03","810.2","0.0","810.2","829.55","1274.7","0.0","2237.11","885.91","1073.34","656.5","921.05","153.85","857.73","0.0","0.0","300.0","1400.0","0.0","835.48","5353.85","0.0"
"236","1997","12","Uttar Pradesh","Barabanki","1985.38","2319.68","643.78","0.0","643.78","1047.62","954.61","0.0","1898.55","700.2","1535.44","745.61","796.12","151.52","516.57","0.0","0.0","333.33","1000.0","0.0","522.54","5141.82","0.0"
"236","1998","12","Uttar Pradesh","Barabanki","2151.73","2507.23","234.54","0.0","234.54","1235.96","725.81","0.0","2267.61","771.36","920.45","714.77","821.43","136.36","854.65","0.0","0.0","500.0","1000.0","0.0","823.48","4909.87","0.0"
"236","1999","12","Uttar Pradesh","Barabanki","2145.83","2674.51","542.48","0.0","542.48","1518.99","981.94","2000.0","2352.11","871.86","1245.82","635.09","1153.85","200.0","852.35","0.0","0.0","333.33","1200.0","0.0","849.34","5103.49","0.0"
"236","2000","12","Uttar Pradesh","Barabanki","1777.81","2814.87","761.9","0.0","761.9","1560.98","1431.24","0.0","2127.27","1178.57","1006.98","759.21","820.51","142.86","878.52","0.0","0.0","333.33","1000.0","0.0","858.44","5620.08","0.0"
"236","2001","12","Uttar Pradesh","Barabanki","2121.21","2937.28","1104.65","0.0","1104.65","1255.56","1681.98","0.0","2406.25","850.24","1046.43","933.48","825.0","259.26","869.12","0.0","0.0","333.33","1000.0","1000.0","850.33","5278.76","0.0"
